,Unnamed: 0,Company,Customer Number,Account Number,Subscription Number,Phone Number,Product Line,Product Family,Produit,Client,VOICE IN (Min),VOICE OUT (Min),Message,Data
3900,3900,WLTT,28066634,27441597,6024377,995.701.9083x5407,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,261.294398095027,347.1993505604232,141,17.51298001987227
3901,3901,VOYAGES EMILE WEBER SÀRL,27739498,27342246,3960269,001-563-505-0927,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,440.39521190862376,25.551010903990125,15,0.15183526170801345
3902,3902,SLA S.A. C/O CAMIONNETTE,21023988,21022714,5701979,7639132122,MOBILE,smart,LUX_SMART_V08_XL_PACKAGE,EW,2705.7579844482516,806.6746901431276,333,0.7992109552863335
3903,3903,SLA S.A. C/O CAMIONNETTE,21257995,27441597,4549896,001-695-849-0321,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,290.0984305605046,2540.895941035628,7,0.5404433264664101
3904,3904,SLA S.A. C/O CAMIONNETTE,23332977,21141928,5784896,768-489-6099,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,145.81992064370945,43.63484482176,272,11.47917871510879
3905,3905,VOYAGES EMILE WEBER SÀRL,21063853,27441597,4902438,4887307705,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,EW,1465.132949595159,1655.011652901707,260,0.15708613984003547
3906,3906,SLA S.A C/O BUS,28066634,27441597,2195924,808-821-1196x196,MOBILE,Enterprise,LUX_SMART_V08_L_SIM_ONLY,SL,0.03187445739687334,3.6293272357498196,1,37.35756997180247
3907,3907,SLA S.A. C/O CAMIONNETTE,21036175,27038122,3619835,782-765-3616x8881,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,SL,2164.3782889351,3296.4276124011717,3,0.00011962256539324958
3908,3908,AUTOCARS SALES - LENTZ S.A.,28066634,27441597,6043869,+1-835-710-9840,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,12.707361001670431,0.7063743804714351,42,2175.5818557938187
3909,3909,VOYAGES EMILE WEBER SÀRL,21023971,26900324,6040635,220.458.2360,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,282.90085898202295,4358.274344641093,65,7.941381098266128e-05
3910,3910,SLA S.A. C/O CAMIONNETTE,21028911,25564829,6101991,576.619.9423x1421,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,EW,321.2126715444533,189.22286021549093,57,26.25132490206526
3911,3911,VOYAGES EMILE WEBER SÀRL,26832054,26892893,6018172,(873)541-2983x191,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,126.96044196229475,1600.5632064054073,19,0.004810963712902499
3912,3912,SLA S.A C/O BUS,21024120,27441597,4901330,5355666323,MOBILE,smart,LUX_POST_T2-VOIP,SL,767.1918821592575,1064.916544626621,541,4.417477966286722
3913,3913,VOYAGES EMILE WEBER SÀRL,28055189,27412479,6119612,(622)545-9802,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,0.7807207125813993,32.613613758255,1,7.930396743368182
3914,3914,SLA S.A C/O BUS,28066634,27441597,5876856,916.900.7971x2861,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,49.42738118407327,60.06215611629433,106,1.8465497242871771
3915,3915,SLA S.A C/O BUS,28045865,27441597,1866259,(677)877-5768x104,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,875.6657126166124,474.12641229449815,22,0.08753862259760962
3916,3916,VOYAGES EMILE WEBER SÀRL,21023970,21509156,3891900,487.349.7925,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,235.25342306552065,69.8131729632087,287,19.463166992929125
3917,3917,VOYAGES EMILE WEBER SÀRL,27889640,25055312,3910739,+1-726-738-5694x9666,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,988.124261840621,2800.3739094749994,1974,277.1747423875327
3918,3918,SLA S.A C/O BUS,21130993,27441597,5684635,001-266-314-0251,MOBILE,Enterprise,LUX_SMART_V6_L_SIM_ONLY,SL,1.4793519986763488,569.1784554926387,12,0.8247277870154739
3919,3919,SLA S.A C/O BUS,21023952,21022681,1651506,804-707-8498,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,3611.4584777246705,2818.087050971861,535,0.01028305774941264
3920,3920,VOYAGES EMILE WEBER SÀRL,21024253,21022677,5038872,+1-275-739-4926x644,MOBILE,Corporate,LUX_POST_TAN_ENTERPRISE,SL,2276.8490008043304,2412.8563594955085,35,0.0005906693460040323
3921,3921,VOYAGES EMILE WEBER SÀRL,28066634,27441597,6108895,502-621-8057x4867,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,0.2698848575291108,0.04594109319416817,1,41.59915528583548
3922,3922,SLA S.A C/O BUS,21023953,27441597,5703506,7362849448,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,EW,3972.7077619468196,5873.516602902193,1295,8.693165248716355
3923,3923,SALES-LENTZ PROBUS,28066634,27441597,6123675,(626)613-2649,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,0.01667538191713889,0.004335196259722324,0,869.9780941190104
3924,3924,SLA S.A C/O BUS,21926211,27441597,1039507,(565)304-4299x6050,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,SL,399.61919997243695,1708.4379640465456,27,18.948025226236766
3925,3925,SLA S.A C/O BUS,21043247,21022651,3664897,(385)544-1535x908,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,264.25619889658435,261.6154612748719,119,132.30168708842672
3926,3926,VOYAGES EMILE WEBER SÀRL,25454801,27441597,5083556,(875)592-7801x406,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,85.1558044221569,3.163714246322842,17,34.73876422857935
3927,3927,SLA S.A. C/O CAMIONNETTE,28066634,27441597,6022583,(341)729-5151,MOBILE,Enterprise,LUX_SMART_V6_L_PACKAGE,SL,2.32286243037774,0.40933174566389796,0,0.16227173927716584
3928,3928,TRAVEL PRO,28066634,27415586,6005675,001-267-919-7005x6129,MOBILE,Enterprise,LUX_SMART_V6_XL_SIM_ONLY,SL,0.15843559034075702,0.11099665222305903,30,1623.6972602978385
3929,3929,SLA S.A C/O BUS,27779966,27441597,5954498,725-753-2065x856,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,49.29740411958316,4.1230699750647615,41,557.860667034711
3930,3930,VOYAGES EMILE WEBER SÀRL,28066634,27441597,5975516,001-314-212-7487x579,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,0.02366362229062164,0.41256812746013627,0,172.49590043627893
3931,3931,SALES LENTZ,28053073,21769855,3904144,229.970.2244x963,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,11.346665588422267,40.02982620037318,169,224.93509105864567
3932,3932,SLA S.A C/O BUS,28066634,27441225,5933516,435-380-3246x6794,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,SL,0.3409973733805314,2.2743364482164274,99,2282.507815194349
3933,3933,SLA S.A C/O BUS,28066634,27441597,5636423,001-499-374-0776,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,0.03849290068265826,0.004374159618000921,1,92.45484679483523
3934,3934,VOYAGES EMILE WEBER SÀRL,28066634,27441597,5814736,450.576.9112x2868,MOBILE,Enterprise,LUX_SMART_V7_S_SIM_ONLY,SL,394.5835397431437,366.1203136166464,12,0.14521631834301177
3935,3935,VOYAGES EMILE WEBER SÀRL,28066634,27441597,6106302,4059533330,MOBILE,Corporate,LUX_SMART_V08_L_SIM_ONLY,SL,0.3159654841869448,0.004431065533959983,6,5.739792827593322
3936,3936,SLA S.A. C/O CAMIONNETTE,21023955,21106179,4182579,(705)463-9055x6896,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,0.02458757047539019,0.006239171983094503,0,0.017679405863729524
3937,3937,SALES LENTZ AUTOCARS SA,21149980,21865789,5798861,4454928458,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,1113.5583876275512,1491.269489939866,1792,884.3498841250293
3938,3938,VOYAGES EMILE WEBER SÀRL,28065585,27441597,5961334,379.453.0994,MOBILE,Enterprise,LUX_SMART_V6_L_PACKAGE,EW,1.3496819170343735,5.810296204933496,0,1.7031037189228466e-06
3939,3939,SLA S.A. C/O CAMIONNETTE,21023952,27416589,6013070,001-940-987-3300x321,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,155.26062282372257,876.626484843547,348,36.57000189962385
3940,3940,VOYAGES EMILE WEBER SÀRL,21023977,21291705,6058588,5383128963,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,359.03346405945786,42.00650664593029,23,0.06482998294001023
3941,3941,SALES-LENTZ GROUP,21023952,21023295,2436258,(574)935-2913,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,SL,1709.1264104501877,1247.9557214350928,217,1.9973755132833606
3942,3942,VOYAGES EMILE WEBER SÀRL,28066634,27441597,5787857,001-534-841-3890x25187,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,201.01481828445066,989.9427483219241,0,2.921796654588487e-06
3943,3943,SLA S.A. C/O CAMIONNETTE,27948630,27441597,5552186,957.702.8957x9465,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,SL,141.00281150433918,438.76220454595017,1763,1432.4934405795857
3944,3944,FLIB TRAVEL INTERNATIONAL S.A.,28066634,27140335,5703360,(452)750-6143,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,3.9236699050375936,1.403344491578394,68,306.4184781682982
3945,3945,SLA S.A C/O BUS,24883858,27440123,6113692,001-934-911-4267x406,MOBILE,smart,LUX_SMART_V6_XL_PACKAGE,SL,393.3931357239896,1209.444867307981,924,4058.7715109287014
3946,3946,SALES LENTZ AUTOCARS SA,28066634,27441597,2451897,465-405-7207x6033,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,9.070893254991132,13.913406349078826,4,580.7797246360967
3947,3947,NORD-TAXI SARL,28066634,27441597,4506150,001-914-430-2254x097,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,0.2713625329376337,9.431888062927726,15,1661.4571277041798
3948,3948,SLA S.A C/O BUS,23434893,27431181,2304737,001-857-866-3287x355,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,204.93977748804687,657.1247069850963,5,0.00014089128468307622
3949,3949,SALES-LENTZ AUTOCARS S.A – EXECUTIVE LANE,28066634,27441597,5450164,001-508-515-9616x10208,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,0.01812324650422641,1.4184978299448596,5,258.5679517118343
3950,3950,VOYAGES EMILE WEBER SÀRL,27726531,27438464,6126991,+1-964-363-5850,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,7.728981065593541,288.0945193681157,143,0.004211138890245885
3951,3951,SLA S.A. C/O CAMIONNETTE,21023967,27441597,3111376,737-459-3949x8718,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,8.286786156022867,1703.5938131038556,1,0.01093469003686856
3952,3952,SLA S.A C/O BUS,21023952,21124199,3822054,(648)950-5827x059,MOBILE,Enterprise,LUX_SMART_V08_L_PACKAGE,SL,475.28381731596,2452.539584661585,500,0.23741028202807413
3953,3953,SLA S.A C/O BUS,21024371,27433074,4481688,(287)291-6995x37191,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,37.042290401374224,18.78956115387815,9,19.266153238897456
3954,3954,SALES LENTZ AUTOCARS SA,21044583,22733647,5974534,386.246.4755,MOBILE,Enterprise,LUX_SMART_V6_L_SIM_ONLY,SL,0.186959365716019,1.8087841293009657,1,39.08530432380401
3955,3955,SLA S.A C/O BUS,21023952,23758793,5680134,001-354-522-6177x8305,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,478.6615778144637,300.3350606913272,86,38.698319226452355
3956,3956,VOYAGES EMILE WEBER SÀRL,28066634,27441597,4546847,(266)576-5837,MOBILE,Mobile_Internet,LUX_POST_TAN_ENTERPRISE,EW,244.53576674874705,167.53885349231078,0,1.1164058466711585e-05
3957,3957,SLA S.A. C/O CAMIONNETTE,28066634,27226944,3438301,001-469-683-6532,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,100.95820505360554,72.10148476269612,7,0.31596792759371456
3958,3958,SLA S.A C/O BUS,28066634,27441597,4942949,883-785-6644,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,11.190768266385069,2.4776859720044575,51,20.912228457904014
3959,3959,VOYAGES EMILE WEBER SÀRL,26594250,27437858,5540787,(232)349-7507,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,2206.4562072017184,108.66582098912183,225,0.0025074132286858437
3960,3960,SLA S.A. C/O CAMIONNETTE,21023954,21199925,1329914,+1-622-422-0412x41720,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,EW,1267.8853467647616,2123.4188081962707,722,180.15819406460093
3961,3961,SLA S.A. C/O CAMIONNETTE,27707661,27441597,5633137,(723)701-8944x37043,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,4.763284579387627,86.7278887102291,14,79.91694971756168
3962,3962,SLA S.A C/O BUS,21023952,21022650,4791136,8298649941,MOBILE,Enterprise,LUX_SMART_V6_XL_PACKAGE,SL,509.70469285291534,229.932198433785,55,0.0008311647095511673
3963,3963,SLA S.A. C/O CAMIONNETTE,21437991,27441597,4120391,398.461.9179x922,MOBILE,Enterprise,LUX_SMART_V6_L_PACKAGE,EW,5.3138407234231035,7.401848021285641,0,0.1736657357088694
3964,3964,SLA S.A C/O BUS,21023959,21066909,3167854,(944)830-0323x832,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,2461.000272979683,5808.117729580122,1556,0.0005830842660997956
3965,3965,SLA S.A C/O BUS,25662911,27441597,5570679,+1-728-412-3764x4659,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,SL,6.130601596892568,41.15893215171176,5,130.19725524481902
3966,3966,SLA S.A C/O BUS,28066634,27441597,6126643,208.232.2805,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,11.433365319750212,3.089405968809371,109,558.4128157823307
3967,3967,SLA S.A C/O BUS,28066634,27441597,5821380,972-368-0410,MOBILE,Enterprise,LUX_SMART_V08_L_SIM_ONLY,SL,3.2594201288558318,29.518802250319983,0,13.419824471408395
3968,3968,SLA S.A C/O BUS,28020504,27441597,3037147,401-456-3181x638,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,0.017561583813771715,3.865230735650751,0,29.496499230235106
3969,3969,SLA S.A C/O BUS,21060255,27274175,5398769,(875)581-4396,MOBILE,Enterprise,LUX_SMART_V6_L_SIM_ONLY,SL,258.20040762127627,861.6933410669762,457,44.088138583142964
3970,3970,SLA S.A C/O BUS,26738192,27339712,5109633,001-874-452-8733x718,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,770.7347574868286,625.8217884455452,468,1420.385145952311
3971,3971,VOYAGES EMILE WEBER SÀRL,21024200,21304638,4062296,+1-367-861-8839,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,47.5867805626686,189.44793009309518,302,4.232002131410344
3972,3972,SALES LENTZ AUTOCARS SA,21032408,27254410,5547506,(454)730-0324,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,352.11040537516976,863.9296207497971,152,4.499049293058106
3973,3973,SLA S.A C/O BUS,21033781,27441597,1722226,2986637613,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,557.746908281158,378.81248262711676,163,26.954917171583187
3974,3974,SLA S.A C/O BUS,21023995,21022664,6067024,(904)422-5696,MOBILE,smart,LUX_POST_TAN_CORPORATE,SL,1553.1121277089062,1699.9574379402281,70,0.2622797407788956
3975,3975,SLA S.A C/O BUS,28066634,27441597,5939397,(854)214-7671,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,0.016670390506634394,0.004624382395952732,0,0.1938229051737984
3976,3976,VOYAGES EMILE WEBER SÀRL,28061775,27441597,5812415,(240)917-9355x12846,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,19.127370525372797,43.81380849779674,46,90.65676364462905
3977,3977,SLA S.A C/O BUS,21023970,26962856,3162607,763.698.0366x28934,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,389.75396658809314,1070.5051463418604,146,91.83498739318303
3978,3978,SALES-LENTZ AUTOCARS SA  - VOYAGES,28066634,27441597,6076708,726.732.0449x4097,MOBILE,Corporate,LUX_POST_TAN_ENTERPRISE,SL,0.032260708656002585,0.004335104339662706,0,277.20090609993014
3979,3979,SLA S.A C/O BUS,27921887,27441597,2377351,436-943-6229x00291,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,10.469823893803778,19.567873646327868,1,15.737545947159276
3980,3980,SLA S.A C/O BUS,28066634,27441597,5529224,9909113264,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,0.02712053575901343,15.488414189492824,6,6.049367814752409
3981,3981,VOYAGES EMILE WEBER SÀRL,28066634,27441597,6109051,001-420-709-6986x00175,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,0.8922069212184827,24.876521046470646,0,0.021421313294890214
3982,3982,SALES LENTZ GROUP,21207720,27441597,5077975,418-499-0906x63982,MOBILE,Enterprise,LUX_MOBILE_ADSL_V6_EU_LARGE,SL,4.8431077780494665,59.33297729599404,2,16.02387569189016
3983,3983,AUTOCARS SALES - LENTZ S.A.,21023952,21022653,1285207,001-453-321-6841,MOBILE,Enterprise,LUX_SMART_V08_L_PACKAGE,SL,4917.590491631473,5982.76919972992,1607,0.04440281317491013
3984,3984,VOYAGES EMILE WEBER SÀRL,21023952,21022663,5955052,513-560-8907x196,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,2258.1182254725827,1227.9263605207484,331,8.382793677204895e-11
3985,3985,VOYAGES EMILE WEBER SÀRL,21023952,27389816,3316162,(610)550-4105x87658,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,1229.8757503908812,1715.2261342788522,203,0.00981712732562915
3986,3986,SLA S.A C/O BUS,21028291,27441597,3215790,513-964-4202x8711,MOBILE,Enterprise,LUX_MOBILE_ADSL_V6_EU_EXTRA_LARGE,SL,716.0299236427646,5183.705535716198,87,0.4229531820929236
3987,3987,SLA S.A. C/O CAMIONNETTE,28066634,27441597,4769256,385.396.6713,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,0.6918527694116366,81.40352352288149,22,0.10075443089767426
3988,3988,AUTOCARS SALES - LENTZ S.A.,21030326,26264124,2898665,302.642.2405x2294,MOBILE,Enterprise,LUX_MOBILE_ADSL_V6_EU_LARGE,SL,298.42314377003095,667.9914376437753,22,91.69424475596088
3989,3989,SLA S.A C/O BUS,28066634,27441597,6122867,938.277.5665x36250,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,0.06413812302773378,0.07557103347362014,0,349.6324269711609
3990,3990,SLA S.A. C/O CAMIONNETTE,21023965,27400379,5417800,439-584-5715x01845,MOBILE,Enterprise,LUX_POST_TAN_BUSINESS,SL,142.52901032721334,67.87915889684894,116,735.6745121919045
3991,3991,SLA S.A. C/O CAMIONNETTE,27915466,27186249,6010443,507.337.2165,MOBILE,Enterprise,LUX_SMART_V08_XL_PACKAGE,SL,175.89686226628712,30.47733197482968,261,73.39050008816393
3992,3992,SALES LENTZ AUTOCARS SA,28066634,27441597,5669399,725.824.5477x22247,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,4.6147048238351305,27.39093447628772,128,1527.7320753620168
3993,3993,SLA S.A. C/O CAMIONNETTE,28066634,27441597,4800368,001-629-259-4547x45577,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,20.261218129291663,31.032370712084433,53,62.47395815145728
3994,3994,SLA S.A. C/O CAMIONNETTE,26665898,27441597,6096590,250-930-3554x95434,MOBILE,Enterprise,LUX_SMART_V6_XL_PACKAGE,SL,29.795367745861025,2.2279574570283804,17,1627.236478652442
3995,3995,SALES-LENTZ AUTOCARS S.A – EXECUTIVE LANE,23536300,27441597,5761648,431-989-1033x6473,MOBILE,Mobile_Internet,LUX_POST_TAN_CORPORATE,SL,3.243325279895411,210.39202482331197,387,266.62683796817095
3996,3996,SLA S.A C/O BUS,28066634,27441597,2644981,+1-246-577-1657x98337,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,63.84014716491397,11.634238224427492,62,940.2543846442265
3997,3997,SALES-LENTZ PROBUS,23240496,27441597,2484445,001-859-844-1178x271,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,17.074931915487365,138.91200947063663,4,6.977667353417995
3998,3998,SLA S.A C/O BUS,21023952,22977750,1427619,+1-541-818-3395,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,2819.9261540923344,8595.695770088849,1360,2.4738945991516075
3999,3999,VOYAGES EMILE WEBER SÀRL,28066634,27301426,6084939,847.457.2517x392,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,65.7830985052941,0.763161745580574,0,3.716186485836943
4000,4000,SLA S.A C/O BUS,22285702,27435297,5257775,754.820.7636x979,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,3.5622100388294218,215.7786045820226,48,5.78057415526648
4001,4001,VOYAGES EMILE WEBER SÀRL,28066634,27441597,5784268,001-494-610-6180x900,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,0.07206812019779547,2.011687095274052,0,0.17843418139286701
4002,4002,SLA S.A. C/O CAMIONNETTE,24809968,27429191,6074517,558.970.0601x4655,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,SL,601.5008672103328,220.1843181391019,701,0.4664094814921743
4003,4003,SALES-LENTZ GROUP,28011903,27441063,5777750,(232)865-9541,MOBILE,Mobile_Internet,LUX_SMART_V6_XL_PACKAGE,SL,414.0860186219426,1507.2774780256425,124,0.09416534661203801
4004,4004,SLA S.A C/O BUS,21567989,24296467,3050328,617.352.3122,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,91.43336293292651,224.08766245657324,15,992.1370681297944
4005,4005,VOYAGES EMILE WEBER SÀRL,28066634,27102975,6104107,488.434.0282,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,0.20808260471616216,11.308852636176526,1,263.4214519721843
4006,4006,SALES LENTZ AUTOCARS SA,27455736,26616047,5660030,8406627416,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,270.75040236087057,17.079637331604868,176,239.53245462498788
4007,4007,SLA S.A C/O BUS,28066634,27441597,5561239,6764548169,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,0.024403249037207093,2.592444841023885,294,1937.4821514484547
4008,4008,SLA S.A C/O BUS,27554404,27441597,4096734,(487)812-8002x26314,MOBILE,smart,LUX_POST_TAN_CORPORATE,SL,184.10172774582892,704.2017066796851,1053,1194.4234829212012
4009,4009,SLA S.A C/O BUS,28066583,27322834,4034806,(293)942-9436,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,160.71398084949175,315.1904672318376,230,161.63929691807175
4010,4010,SLA S.A. C/O CAMIONNETTE,28066634,27441597,1462383,848-503-8472x696,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,487.7895543839558,42.01617819072275,10,10.174590144889242
4011,4011,SLA S.A. C/O CAMIONNETTE,27974865,26196833,2154999,(280)880-0090x388,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,49.579800701834436,104.86867259229695,791,664.8431360848695
4012,4012,SLA S.A C/O BUS,21056218,27441597,276174,(624)810-5407x0484,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,3078.431392298251,5586.463648706267,104,0.002422492860564593
4013,4013,AUTOCARS ZENNERS S.A.R.L,21251630,21470608,5766896,785-362-7187x142,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,SL,34.30674432580139,22.309832941471043,335,1800.6081916585663
4014,4014,SLA S.A C/O BUS,28066634,27441597,6122296,+1-719-447-7051x53917,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,89.77357194438943,8.84821738010896,6,9.454359351428808
4015,4015,VOYAGES EMILE WEBER SÀRL,21023953,22587884,1543855,+1-231-750-0063x1815,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,EW,1633.211054463438,5067.928015243244,364,0.002065524777678717
4016,4016,SALES LENTZ,22281907,21025148,3618472,401-752-0703,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,1475.9903862421631,86.1672482484953,736,255.1006185587933
4017,4017,SLA S.A C/O BUS,22720019,27441597,6059451,626-418-9536x1383,MOBILE,Enterprise,LUX_MOBILE_ADSL_V6_EU_MEDIUM,SL,0.06163044875154402,2.9404344332992562,0,46.10520148082095
4018,4018,SLA S.A C/O BUS,21024298,21044922,2448455,285.419.4814,MOBILE,Enterprise,LUX_MOBILE_ADSL_V6_EU_EXTRA_LARGE,EW,945.3729368840035,2355.952381553152,216,1.457946895757996
4019,4019,SLA S.A C/O BUS,21023952,24532156,4277016,(575)365-3469,MOBILE,Enterprise,LUX_SMART_V6_L_SIM_ONLY,EW,2329.6869543138023,3868.99268656368,217,1.0400973650909602
4020,4020,SLA S.A. C/O CAMIONNETTE,28032681,27441597,5619162,(889)449-0373x043,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,289.53413519059853,453.6990873582704,15,108.65781819408124
4021,4021,SLA S.A C/O BUS,21023952,21031240,5613027,+1-716-460-0628,MOBILE,Enterprise,LUX_POST_TAN_CORPORATE,SL,228.238245043763,261.27387930951653,594,0.006206647392292868
4022,4022,SLA S.A. C/O CAMIONNETTE,28058730,21034889,6004031,283-769-1148x573,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,335.69229751911996,49.68725282502724,137,149.7674156164315
4023,4023,SLA S.A. C/O CAMIONNETTE,21023952,21022913,2653563,438-542-5371x91110,MOBILE,Enterprise,LUX_SMART_V6_L_SIM_ONLY,EW,1337.193725320165,2326.295462646471,106,2.867837223914997
4024,4024,VOYAGES EMILE WEBER SÀRL,28066634,27441597,6065526,(292)844-9183,MOBILE,Mobile_Internet,LUX_POST_TAN_ENTERPRISE,SL,0.21592085468928635,0.7753915719188992,16,838.4244566194998
4025,4025,SLA S.A C/O BUS,28015226,27440823,5746309,649-782-6660,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,0.4112182021347985,10.821937337326291,5,1.507289981690119
4026,4026,SLA S.A C/O BUS,22580393,27441597,6109279,4622504074,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,SL,212.659489087188,1151.7997043154548,322,1264.2062503800094
4027,4027,SLA S.A C/O BUS,28060506,27441597,5953862,634.939.3964x537,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,64.83647473319871,51.250902139332425,70,0.015153053293569769
4028,4028,SLA S.A C/O BUS,27996810,21028664,5678013,371-581-6495,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,SL,70.81867771747946,11.935703641132376,344,977.5597526261633
4029,4029,SLA S.A C/O BUS,21023964,27049206,2527932,001-392-393-2638x6864,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,381.15296734412897,794.1559922033459,142,0.41390554015389364
4030,4030,SLA S.A C/O BUS,25213219,27357686,5420141,913-357-9857x15996,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,0.35645448821809017,23.31990992619982,23,1398.7886684796151
